ens_stable_id,ens_stable_id_version,refseq_stable_id,refseq_stable_id_version,mane_type,ens_gene_name
ENST00000305352,7,NM_001400,5,MANE SELECT,S1PR1
ENST00000336128,12,NM_001172773,2,MANE SELECT,ZNF548
ENST00000616793,5,NM_001270941,2,MANE SELECT,JAKMIP2
ENST00000446465,3,NM_025246,3,MANE SELECT,SLC35G2
ENST00000362042,8,NM_003204,3,MANE SELECT,NFE2L1
ENST00000264265,4,NM_020169,4,MANE SELECT,LXN
ENST00000220616,9,NM_003235,5,MANE SELECT,TG
ENST00000565468,6,NM_001195278,2,MANE SELECT,TMEM178B
ENST00000279387,12,NM_002720,3,MANE SELECT,PPP4C
ENST00000297534,7,NM_197964,5,MANE SELECT,FMC1
ENST00000085219,10,NM_001771,4,MANE SELECT,CD22
ENST00000370589,7,NM_018298,11,MANE SELECT,MCOLN3
ENST00000324103,11,NM_017999,5,MANE SELECT,RNF31
ENST00000442218,3,NM_017842,3,MANE SELECT,SLC48A1
ENST00000164139,4,NM_005609,4,MANE SELECT,PYGM
ENST00000262570,10,NM_017812,4,MANE SELECT,CHCHD3
ENST00000261712,8,NM_002815,4,MANE SELECT,PSMD11
ENST00000353487,7,NM_139015,5,MANE SELECT,SPPL3
ENST00000356698,9,NM_032784,5,MANE SELECT,RSPO3
ENST00000415807,7,NM_022763,4,MANE SELECT,FNDC3B
ENST00000369838,6,NM_031469,4,MANE SELECT,SH3BGRL2
ENST00000251691,5,NM_020340,5,MANE SELECT,ARFGEF3
ENST00000369939,8,NM_020775,5,MANE SELECT,ELAPOR1
ENST00000393232,6,NM_005011,5,MANE SELECT,NRF1
ENST00000294066,7,NM_004579,5,MANE SELECT,MAP4K2
ENST00000250559,14,NM_001010942,3,MANE SELECT,RAP1B
ENST00000398841,6,NM_031477,5,MANE SELECT,YPEL3
ENST00000258955,7,NM_018346,3,MANE SELECT,RSAD1
ENST00000002165,11,NM_032020,5,MANE SELECT,FUCA2
ENST00000380345,7,NM_005779,3,MANE SELECT,LHFPL2
ENST00000512369,2,NM_014395,3,MANE SELECT,DAPP1
ENST00000225648,4,NM_018952,5,MANE SELECT,HOXB6
ENST00000176763,10,NM_005990,4,MANE SELECT,STK10
ENST00000406256,8,NM_024307,3,MANE SELECT,GDPD3
ENST00000357585,4,NM_001050,3,MANE SELECT,SSTR2
ENST00000305105,3,NM_006349,3,MANE SELECT,ZNHIT1
ENST00000281154,6,NM_031291,4,MANE SELECT,SLC25A31
ENST00000355773,6,NM_012434,5,MANE SELECT,SLC17A5
ENST00000263025,9,NM_002746,3,MANE SELECT,MAPK3
ENST00000305363,9,NM_014058,4,MANE SELECT,TMPRSS11E
ENST00000396864,8,NM_006084,5,MANE SELECT,IRF9
ENST00000275300,3,NM_021977,4,MANE SELECT,SLC22A3
ENST00000529415,7,NM_001024678,4,MANE SELECT,LRRC24
ENST00000264382,8,NM_001041,4,MANE SELECT,SI
ENST00000610704,5,NM_003575,4,MANE SELECT,ZNF282
ENST00000274605,6,NM_015111,2,MANE SELECT,N4BP3
ENST00000392589,6,NM_003931,3,MANE SELECT,WASF1
ENST00000239174,7,NM_002144,4,MANE SELECT,HOXB1
ENST00000358755,5,NM_003506,4,MANE SELECT,FZD6
ENST00000254908,11,NM_032151,5,MANE SELECT,PCBD2
ENST00000393038,3,NM_016077,5,MANE SELECT,PTRH2
ENST00000264360,7,NM_032961,3,MANE SELECT,PCDH10
ENST00000391738,8,NM_001130917,3,MANE SELECT,LILRA2
ENST00000496613,6,NM_015689,5,MANE SELECT,DENND2A
ENST00000304385,8,NM_152680,3,MANE SELECT,TMEM154
ENST00000260408,8,NM_001110,4,MANE SELECT,ADAM10
ENST00000518137,6,NM_173627,5,MANE SELECT,ENDOV
ENST00000382142,8,NM_001040446,3,MANE SELECT,MTMR12
ENST00000356291,3,NM_207407,2,MANE SELECT,TMPRSS11F
ENST00000297354,7,NM_153225,4,MANE SELECT,SBSPON
ENST00000611366,5,NM_001048205,2,MANE SELECT,REC8
ENST00000329245,9,NM_052963,3,MANE SELECT,TOP1MT
ENST00000598716,3,NM_001370148,2,MANE SELECT,CT45A3
ENST00000620654,2,NM_001017438,3,MANE SELECT,CT45A6
ENST00000260526,11,NM_004815,4,MANE SELECT,ARHGAP29
ENST00000320631,8,NM_006795,4,MANE SELECT,EHD1
ENST00000394249,8,NM_003981,4,MANE SELECT,PRC1
ENST00000381782,7,NM_024677,6,MANE SELECT,NSUN7
ENST00000612907,2,NM_152582,7,MANE SELECT,CT45A2
ENST00000344887,10,NM_000363,5,MANE SELECT,TNNI3
ENST00000322940,11,NM_017832,4,MANE SELECT,ABITRAM
ENST00000222673,6,NM_002541,4,MANE SELECT,OGDH
ENST00000611660,5,NM_001291535,1,MANE SELECT,CT45A8
ENST00000325551,9,NM_003798,4,MANE SELECT,CTNNAL1
ENST00000354464,11,NM_024658,4,MANE SELECT,IPO4
ENST00000229758,8,NM_012177,5,MANE SELECT,FBXO5
ENST00000620704,5,NM_001291540,2,MANE SELECT,CT45A9
ENST00000305963,3,NM_173470,3,MANE SELECT,MMGT1
ENST00000481195,6,NM_002715,4,MANE SELECT,PPP2CA
ENST00000253329,3,NM_139126,4,MANE SELECT,PPIL4
ENST00000502664,6,NM_002100,6,MANE SELECT,GYPB
ENST00000370540,2,NM_001013403,3,MANE SELECT,CXorf66
ENST00000636035,2,NM_001195553,2,MANE SELECT,DCX
ENST00000377264,8,NM_015104,3,MANE SELECT,ATG2A
ENST00000366773,8,NM_018341,3,MANE SELECT,ERMARD
ENST00000295830,13,NM_001099645,2,MANE SELECT,RPL22L1
ENST00000221922,11,NM_015603,3,MANE SELECT,CCDC9
ENST00000319725,10,NM_003934,2,MANE SELECT,FUBP3
ENST00000651894,2,NM_001039182,4,MANE SELECT,BOLA2B
ENST00000335464,10,NM_017728,4,MANE SELECT,TMEM104
ENST00000351008,4,NM_031955,6,MANE SELECT,SPATA16
ENST00000272369,14,NM_002398,3,MANE SELECT,MEIS1
ENST00000370225,4,NM_000350,3,MANE SELECT,ABCA4
ENST00000372358,10,NM_014285,7,MANE SELECT,EXOSC2
ENST00000262891,9,NM_001199867,2,MANE SELECT,MARK4
ENST00000515673,7,NM_020724,2,MANE SELECT,RNF150
ENST00000164133,7,NM_006244,4,MANE SELECT,PPP2R5B
ENST00000292494,11,NM_002346,3,MANE SELECT,LY6E
ENST00000226067,10,NM_002126,5,MANE SELECT,HLF
ENST00000355897,10,NM_014373,3,MANE SELECT,GPR160
ENST00000427482,7,NM_003027,5,MANE SELECT,SH3GL3
ENST00000279168,7,NM_130769,4,MANE SELECT,GPHA2
ENST00000305596,8,NM_006110,3,MANE SELECT,CD2BP2
ENST00000301896,6,NM_001037225,3,MANE SELECT,MAJIN
ENST00000342679,9,NM_145109,3,MANE SELECT,MAP2K3
ENST00000469044,6,NM_001363941,2,MANE SELECT,ARMC8
ENST00000409939,8,NM_015527,4,MANE SELECT,TBC1D10B
ENST00000301887,9,NM_138456,4,MANE SELECT,BATF2
ENST00000595793,6,NM_015596,3,MANE SELECT,KLK13
ENST00000316715,9,NM_001001995,3,MANE SELECT,GPM6B
ENST00000318560,6,NM_005157,6,MANE SELECT,ABL1
ENST00000246747,9,NM_001667,4,MANE SELECT,ARL2
ENST00000475153,6,NM_170686,3,MANE SELECT,ZNF398
ENST00000347055,4,NM_016618,3,MANE SELECT,KRCC1
ENST00000219150,10,NM_007074,4,MANE SELECT,CORO1A
ENST00000612899,5,NM_001270508,2,MANE SELECT,TNFAIP3
ENST00000327669,5,NM_001077710,3,MANE SELECT,FAM110C
ENST00000220940,2,NM_002066,3,MANE SELECT,GML
ENST00000342711,6,NM_017525,3,MANE SELECT,CDC42BPG
ENST00000377957,4,NM_001024680,3,MANE SELECT,FBXO48
ENST00000623824,2,NM_198180,3,MANE SELECT,QRFP
ENST00000324768,6,NM_153836,4,MANE SELECT,CREG2
ENST00000372338,9,NM_032843,5,MANE SELECT,FIBCD1
ENST00000622500,2,NM_178172,6,MANE SELECT,GPIHBP1
ENST00000282549,7,NM_014562,4,MANE SELECT,OTX1
ENST00000323798,8,NM_002103,5,MANE SELECT,GYS1
ENST00000680255,1,NM_001042479,2,MANE SELECT,GEMIN8
ENST00000612905,2,NM_003724,4,MANE SELECT,JRK
ENST00000546148,6,NM_181877,4,MANE SELECT,ZSCAN2
ENST00000253008,3,NM_021619,3,MANE SELECT,PRDM12
ENST00000371084,8,NM_002633,3,MANE SELECT,PGM1
ENST00000624978,1,NM_001005177,3,MANE SELECT,OR52R1
ENST00000309033,5,NM_181713,4,MANE SELECT,UBXN2A
ENST00000372068,7,NM_032227,4,MANE SELECT,TMEM164
ENST00000309315,9,NM_031449,4,MANE SELECT,ZMIZ2
ENST00000623849,1,NM_001005237,1,MANE SELECT,OR51G1
ENST00000372491,4,NM_203434,3,MANE SELECT,IER5L
ENST00000380371,1,NM_001004748,1,MANE SELECT,OR51A2
ENST00000380370,1,NM_001001916,2,MANE SELECT,OR52J3
ENST00000321522,2,NM_001005164,2,MANE SELECT,OR52E2
ENST00000359228,4,NM_205545,3,MANE SELECT,LYPD2
ENST00000335295,4,NM_000518,5,MANE SELECT,HBB
ENST00000317543,12,NM_177458,3,MANE SELECT,SLURP2
ENST00000258456,3,NM_007227,3,MANE SELECT,GPR45
ENST00000251296,4,NM_032880,5,MANE SELECT,IGSF21
ENST00000323110,2,NM_000498,3,MANE SELECT,CYP11B2
ENST00000343905,5,NM_001105576,3,MANE SELECT,SOWAHD
ENST00000361575,4,NM_001000,4,MANE SELECT,RPL39
ENST00000276201,7,NM_080632,3,MANE SELECT,UPF3B
ENST00000371538,5,NM_023077,3,MANE SELECT,COA7
ENST00000650601,1,NM_000519,4,MANE SELECT,HBD
ENST00000312475,5,NM_022163,4,MANE SELECT,MRPL46
ENST00000330143,8,NM_030895,3,MANE SELECT,ZNF696
ENST00000340001,9,NM_080283,4,MANE SELECT,ABCA9
ENST00000221498,7,NM_014419,4,MANE SELECT,DKKL1
ENST00000343218,10,NM_001197294,2,MANE SELECT,DPYSL3
ENST00000376692,9,NM_006341,4,MANE SELECT,MAD2L2
ENST00000336906,6,NM_000184,3,MANE SELECT,HBG2
ENST00000396895,3,NM_005330,4,MANE SELECT,HBE1
ENST00000403687,8,NM_001139488,2,MANE SELECT,RASGRP3
ENST00000251372,8,NM_006863,4,MANE SELECT,LILRA1
ENST00000371442,4,NM_006978,3,MANE SELECT,RNF113A
ENST00000371437,5,NM_004541,4,MANE SELECT,NDUFA1
ENST00000371431,8,NM_178813,6,MANE SELECT,AKAP14
ENST00000380224,2,NM_033179,2,MANE SELECT,OR51B4
ENST00000388948,8,NM_024652,6,MANE SELECT,LRRK1
ENST00000570682,2,NM_001002911,4,MANE SELECT,GPR139
ENST00000395456,7,NM_001014987,2,MANE SELECT,LAT
ENST00000380219,1,NM_001004750,1,MANE SELECT,OR51B6
ENST00000300778,4,NM_001004757,2,MANE SELECT,OR51Q1
ENST00000322641,5,NM_001005163,2,MANE SELECT,OR52D1
ENST00000311659,5,NM_017481,4,MANE SELECT,UBQLN3
ENST00000377647,6,NM_001085452,4,MANE SELECT,SPATA31A1
ENST00000221452,13,NM_006509,4,MANE SELECT,RELB
ENST00000237275,9,NM_001013623,3,MANE SELECT,ZC2HC1B
ENST00000371410,5,NM_024528,4,MANE SELECT,NKAP
ENST00000261789,9,NM_006405,7,MANE SELECT,TM9SF1
ENST00000258499,8,NM_032147,5,MANE SELECT,USP44
ENST00000380184,2,NM_145053,5,MANE SELECT,UBQLNL
ENST00000305921,8,NM_003620,4,MANE SELECT,PPM1D
ENST00000345043,2,NM_001005162,2,MANE SELECT,OR52B6
ENST00000286307,6,NM_173491,4,MANE SELECT,LSM11
ENST00000262990,9,NM_014487,6,MANE SELECT,ZNF330
ENST00000380097,8,NM_001003818,3,MANE SELECT,TRIM6
ENST00000276659,10,NM_178565,5,MANE SELECT,RSPO2
ENST00000398186,5,NM_001171183,2,MANE SELECT,EFCAB9
ENST00000367419,10,NM_138785,5,MANE SELECT,GINM1
ENST00000265343,10,NM_014423,4,MANE SELECT,AFF4
ENST00000335209,12,NM_017899,4,MANE SELECT,TESC
ENST00000367474,2,NM_001030060,3,MANE SELECT,SAMD5
ENST00000378163,7,NM_001367721,1,MANE SELECT,CASK
ENST00000306897,9,NM_005052,3,MANE SELECT,RAC3
ENST00000276704,6,NM_032847,3,MANE SELECT,C8orf76
ENST00000354308,8,NM_003180,3,MANE SELECT,SYT5
ENST00000317802,9,NM_001003937,3,MANE SELECT,TSPYL6
ENST00000368087,8,NM_000045,4,MANE SELECT,ARG1
ENST00000674285,1,NM_001139456,2,MANE SELECT,SVOPL
ENST00000261741,10,NM_016196,4,MANE SELECT,RBM19
ENST00000339917,10,NM_001184739,2,MANE SELECT,TSSK4
ENST00000336915,11,NM_003726,4,MANE SELECT,SKAP1
ENST00000398516,3,NM_022042,4,MANE SELECT,SLC26A1
ENST00000389048,8,NM_004304,5,MANE SELECT,ALK
ENST00000347519,12,NM_014169,5,MANE SELECT,CHMP4A
ENST00000336292,11,NM_145728,3,MANE SELECT,SYNM
ENST00000524325,6,NM_145003,5,MANE SELECT,TSNARE1
ENST00000295213,9,NM_145263,4,MANE SELECT,SPATA18
ENST00000374228,5,NM_033051,4,MANE SELECT,SLC46A2
ENST00000552360,4,NM_178511,6,MANE SELECT,INAFM1
ENST00000221462,9,NM_019121,2,MANE SELECT,PPP1R37
ENST00000352689,11,NM_013255,5,MANE SELECT,MKLN1
ENST00000288087,12,NM_138476,4,MANE SELECT,MDP1
ENST00000259392,8,NM_001860,3,MANE SELECT,SLC31A2
ENST00000263370,3,NM_025194,3,MANE SELECT,ITPKC
ENST00000296721,9,NM_152406,4,MANE SELECT,AFAP1L1
ENST00000262193,7,NM_002793,4,MANE SELECT,PSMB1
ENST00000277309,3,NM_080859,1,MANE SELECT,OR1K1
ENST00000402738,6,NM_014606,3,MANE SELECT,HERC3
ENST00000357244,7,NM_001100588,3,MANE SELECT,RC3H2
ENST00000320334,5,NM_020190,5,MANE SELECT,OLFML3
ENST00000421832,3,NM_145232,4,MANE SELECT,CTU1
ENST00000329285,13,NM_001007248,3,MANE SELECT,ZNF599
ENST00000379965,8,NM_006074,5,MANE SELECT,TRIM22
ENST00000275230,6,NM_145176,3,MANE SELECT,SLC2A12
ENST00000394196,9,NM_001271,4,MANE SELECT,CHD2
ENST00000250495,10,NM_006156,3,MANE SELECT,NEDD8
ENST00000339697,5,NM_020755,4,MANE SELECT,SERINC1
ENST00000376350,8,NM_002842,5,MANE SELECT,PTPRH
ENST00000355849,10,NM_006558,3,MANE SELECT,KHDRBS3
ENST00000229708,4,NM_025218,4,MANE SELECT,ULBP1
ENST00000251303,11,NM_001014999,3,MANE SELECT,SLX1A
ENST00000274496,10,NM_030799,9,MANE SELECT,YIPF5
ENST00000368149,3,NM_033515,3,MANE SELECT,ARHGAP18
ENST00000606738,3,NM_001194986,2,MANE SELECT,TRABD2B
ENST00000267415,12,NM_001099274,3,MANE SELECT,TINF2
ENST00000370238,8,NM_002061,4,MANE SELECT,GCLM
ENST00000229329,7,NM_018686,6,MANE SELECT,CMAS
ENST00000360423,12,NM_001017390,3,MANE SELECT,SULT1A4
ENST00000263985,11,NM_004564,3,MANE SELECT,GATB
ENST00000283928,10,NM_175061,4,MANE SELECT,JAZF1
ENST00000370654,6,NM_025065,7,MANE SELECT,RPF1
ENST00000317357,10,NM_018013,4,MANE SELECT,SOBP
ENST00000361484,5,NM_201550,4,MANE SELECT,LRRC10
ENST00000228506,8,NM_014730,4,MANE SELECT,MLEC
ENST00000212355,9,NM_003243,5,MANE SELECT,TGFBR3
ENST00000320285,9,NM_020133,3,MANE SELECT,AGPAT4
ENST00000408903,7,NM_001085377,2,MANE SELECT,MCC
ENST00000317121,6,NM_001005180,3,MANE SELECT,OR56B1
ENST00000329322,5,NM_001005167,2,MANE SELECT,OR52E6
ENST00000425248,5,NM_012133,6,MANE SELECT,COPG2
ENST00000246515,2,NM_020427,3,MANE SELECT,SLURP1
ENST00000330597,5,NM_000559,3,MANE SELECT,HBG1
ENST00000332314,3,NM_001164377,1,MANE SELECT,MRGPRG
ENST00000373659,4,NM_006626,6,MANE SELECT,ZBTB6
ENST00000404169,8,NM_001270485,2,MANE SELECT,CAMKK2
ENST00000389832,7,NM_001039165,4,MANE SELECT,MRGPRE
ENST00000373656,4,NM_020924,4,MANE SELECT,ZBTB26
ENST00000292562,12,NM_138367,2,MANE SELECT,ZNF251
ENST00000206765,11,NM_000359,3,MANE SELECT,TGM1
ENST00000360526,8,NM_001025195,2,MANE SELECT,CES1
ENST00000373647,9,NM_012197,4,MANE SELECT,RABGAP1
ENST00000399602,9,NM_001130520,3,MANE SELECT,ZNF195
ENST00000340042,2,NM_138465,4,MANE SELECT,GLI4
ENST00000448612,6,NM_182552,5,MANE SELECT,WDR27
ENST00000334176,4,NM_207391,3,MANE SELECT,RGS9BP
ENST00000378313,7,NM_198476,5,MANE SELECT,C19orf54
ENST00000522652,6,NM_173344,3,MANE SELECT,ST3GAL1
ENST00000288111,12,NM_001136050,3,MANE SELECT,DHRS1
ENST00000261435,11,NM_018177,6,MANE SELECT,N4BP2
ENST00000407847,5,NM_001136239,4,MANE SELECT,PRDM6
ENST00000222247,10,NM_000980,4,MANE SELECT,RPL18A
ENST00000379611,10,NM_001040440,3,MANE SELECT,CCDC112
ENST00000338588,8,NM_205855,4,MANE SELECT,FAM180A
ENST00000286355,10,NM_001115,3,MANE SELECT,ADCY8
ENST00000262741,10,NM_003629,4,MANE SELECT,PIK3R3
ENST00000348403,10,NM_018387,5,MANE SELECT,STRBP
ENST00000296096,6,NM_175769,3,MANE SELECT,TCF23
ENST00000339431,9,NM_001031692,3,MANE SELECT,LRRC17
ENST00000267425,8,NM_174913,3,MANE SELECT,NOP9
ENST00000286371,8,NM_001679,4,MANE SELECT,ATP1B3
ENST00000295400,11,NM_003236,4,MANE SELECT,TGFA
ENST00000448866,7,NM_001061,7,MANE SELECT,TBXAS1
ENST00000585603,6,NM_006627,3,MANE SELECT,POP4
ENST00000329798,5,NM_001168235,2,MANE SELECT,FREM3
ENST00000395297,6,NM_015912,4,MANE SELECT,FAM135B
ENST00000295256,10,NM_014485,3,MANE SELECT,HPGDS
ENST00000506729,6,NM_173488,5,MANE SELECT,SLCO6A1
ENST00000647468,2,NM_032861,4,MANE SELECT,SERAC1
ENST00000448552,7,NM_001039690,5,MANE SELECT,CHTF8
ENST00000486715,6,NM_024996,7,MANE SELECT,GFM1
ENST00000360131,5,NM_021831,6,MANE SELECT,AGBL5
ENST00000533293,2,NM_019839,5,MANE SELECT,LTB4R2
ENST00000648268,1,NM_152296,5,MANE SELECT,ATP1A3
ENST00000345363,8,NM_001143919,3,MANE SELECT,LTB4R
ENST00000359106,10,NM_018896,5,MANE SELECT,CACNA1G
ENST00000634258,3,NM_001365999,1,MANE SELECT,SZT2
ENST00000422840,7,NM_001145667,2,MANE SELECT,GLG1
ENST00000216274,10,NM_006871,4,MANE SELECT,RIPK3
ENST00000394955,3,NM_005309,3,MANE SELECT,GPT
ENST00000301981,8,NM_144598,5,MANE SELECT,LRRC28
ENST00000435817,7,NM_033449,3,MANE SELECT,FCHSD1
ENST00000250373,9,NM_004554,5,MANE SELECT,NFATC4
ENST00000380672,9,NM_017637,6,MANE SELECT,BNC2
ENST00000334567,9,NM_001164436,2,MANE SELECT,TMEM212
ENST00000366953,8,NM_003058,4,MANE SELECT,SLC22A2
ENST00000295910,11,NM_152394,5,MANE SELECT,ERICH6
ENST00000527482,2,NM_001355566,1,MANE SELECT,GLYATL1B
ENST00000343597,4,NM_198947,4,MANE SELECT,FAM111B
ENST00000477737,6,NM_144992,5,MANE SELECT,VWA3B
ENST00000296575,8,NM_022475,3,MANE SELECT,HHIP
ENST00000227451,4,NM_015177,2,MANE SELECT,DTX4
ENST00000484259,3,NM_000144,5,MANE SELECT,FXN
ENST00000652477,1,NM_177477,4,MANE SELECT,LYNX1
ENST00000306442,5,NM_000943,5,MANE SELECT,PPIC
ENST00000377245,9,NM_004817,4,MANE SELECT,TJP2
ENST00000496455,7,NM_003875,3,MANE SELECT,GMPS
ENST00000337702,5,NM_012382,3,MANE SELECT,TTC33
ENST00000281722,8,NM_144979,5,MANE SELECT,RBM46
ENST00000361050,4,NM_001039396,2,MANE SELECT,MPEG1
ENST00000359775,10,NM_024630,3,MANE SELECT,ZDHHC14
ENST00000456829,7,NM_001130142,2,MANE SELECT,VWA5A
ENST00000231368,10,NM_005575,3,MANE SELECT,LNPEP
ENST00000358102,8,NM_000901,5,MANE SELECT,NR3C2
ENST00000314393,6,NM_014943,5,MANE SELECT,ZHX2
ENST00000567970,2,NM_001195124,3,MANE SELECT,C16orf95
ENST00000394132,7,NM_001288615,3,MANE SELECT,TTC23
ENST00000369604,6,NM_001323043,2,MANE SELECT,PHTF1
ENST00000571589,6,NM_001308142,2,MANE SELECT,MRTFB
ENST00000262178,7,NM_003382,5,MANE SELECT,VIPR2
ENST00000330701,7,NM_173832,6,MANE SELECT,ZFP41
ENST00000446859,7,NM_001172779,2,MANE SELECT,LRRC34
ENST00000329722,8,NM_001010905,3,MANE SELECT,C6orf58
ENST00000327705,14,NM_152547,5,MANE SELECT,BTNL9
ENST00000492450,3,NM_001029997,4,MANE SELECT,ZNF181
ENST00000352983,7,NM_000971,4,MANE SELECT,RPL7
ENST00000368666,7,NM_198239,2,MANE SELECT,CCN6
ENST00000313117,11,NM_001031684,3,MANE SELECT,SRSF7
ENST00000274065,9,NM_001006,5,MANE SELECT,RPS3A
ENST00000327809,5,NM_005304,5,MANE SELECT,FFAR3
ENST00000309241,10,NM_133263,4,MANE SELECT,PPARGC1B
ENST00000254730,11,NM_021937,5,MANE SELECT,EEFSEC
ENST00000380876,5,NM_001317857,2,MANE SELECT,EIF3CL
ENST00000399429,8,NM_001037763,3,MANE SELECT,COL28A1
ENST00000524821,6,NM_001001795,2,MANE SELECT,C8orf82
ENST00000256593,8,NM_000851,4,MANE SELECT,GSTM5
ENST00000314251,8,NM_000340,2,MANE SELECT,SLC2A2
ENST00000220763,10,NM_016134,4,MANE SELECT,CPQ
ENST00000640283,2,NM_001365310,2,MANE SELECT,PERCC1
ENST00000565624,3,NM_001367624,2,MANE SELECT,ZNF469
ENST00000649794,3,NM_001739,2,MANE SELECT,CA5A
ENST00000318562,13,NM_022772,4,MANE SELECT,EPS8L2
ENST00000308191,11,NM_018945,4,MANE SELECT,PDE7B
ENST00000235090,10,NM_024102,4,MANE SELECT,WDR77
ENST00000438167,8,NM_003561,3,MANE SELECT,PLA2G10
ENST00000310300,11,NM_002319,5,MANE SELECT,LRCH4
ENST00000319080,12,NM_014938,6,MANE SELECT,MLXIP
ENST00000254624,10,NM_015137,6,MANE SELECT,EFR3A
ENST00000331666,11,NM_003752,5,MANE SELECT,EIF3C
ENST00000409735,9,NM_012268,4,MANE SELECT,PLD3
ENST00000415822,8,NM_022736,4,MANE SELECT,MFSD1
ENST00000452027,3,NM_080743,5,MANE SELECT,SRSF12
ENST00000241337,9,NM_000848,4,MANE SELECT,GSTM2
ENST00000377386,8,NM_006464,4,MANE SELECT,TGOLN2
ENST00000286298,5,NM_000112,4,MANE SELECT,SLC26A2
ENST00000251582,12,NM_014244,5,MANE SELECT,ADAMTS2
ENST00000367097,8,NM_020245,5,MANE SELECT,TULP4
ENST00000650285,1,NM_000875,5,MANE SELECT,IGF1R
ENST00000264218,7,NM_006681,4,MANE SELECT,NMU
ENST00000320081,10,NM_024692,6,MANE SELECT,CLIP4
ENST00000266736,7,NM_152435,3,MANE SELECT,AMDHD1
ENST00000253814,6,NM_030571,4,MANE SELECT,NDFIP1
ENST00000553106,6,NM_000277,3,MANE SELECT,PAH
ENST00000239444,4,NM_019120,5,MANE SELECT,PCDHB8
ENST00000296953,6,NM_153607,3,MANE SELECT,CREBRF
ENST00000259512,9,NM_024295,6,MANE SELECT,DERL1
ENST00000308874,12,NM_016215,5,MANE SELECT,EGFL7
ENST00000296529,11,NM_018342,5,MANE SELECT,TMEM144
ENST00000334047,12,NM_001993,5,MANE SELECT,F3
ENST00000325630,3,NM_205841,4,MANE SELECT,SPINK6
ENST00000475390,2,NM_001318810,2,MANE SELECT,SLITRK3
ENST00000263174,9,NM_017734,5,MANE SELECT,PALMD
ENST00000268138,12,NM_152259,4,MANE SELECT,TICRR
ENST00000306984,8,NM_138701,4,MANE SELECT,MPLKIP
ENST00000388825,9,NM_002084,5,MANE SELECT,GPX3
ENST00000222574,9,NM_012257,4,MANE SELECT,HBP1
ENST00000339209,9,NM_018288,4,MANE SELECT,PHF10
ENST00000552951,7,NM_152318,3,MANE SELECT,NOPCHAP1
ENST00000241356,5,NM_000677,4,MANE SELECT,ADORA3
ENST00000318596,8,NM_178526,5,MANE SELECT,SLC25A42
ENST00000262146,9,NM_014637,4,MANE SELECT,MTFR1
ENST00000369458,8,NM_024626,4,MANE SELECT,VTCN1
ENST00000305579,7,NM_000882,4,MANE SELECT,IL12A
ENST00000319006,8,NM_006755,2,MANE SELECT,TALDO1
ENST00000371696,7,NM_006412,4,MANE SELECT,AGPAT2
ENST00000253727,10,NM_007121,7,MANE SELECT,NR1H2
ENST00000451794,6,NM_001285485,2,MANE SELECT,NEURL3
ENST00000543473,2,NM_022491,3,MANE SELECT,SUDS3
ENST00000268184,11,NM_022769,5,MANE SELECT,CRTC3
ENST00000329615,4,NM_001105519,3,MANE SELECT,FAM166C
ENST00000294728,7,NM_001078,4,MANE SELECT,VCAM1
ENST00000339235,4,NM_152441,3,MANE SELECT,FBXL14
ENST00000324194,12,NM_001104647,3,MANE SELECT,SLC25A36
ENST00000361228,5,NM_005447,4,MANE SELECT,RASSF9
ENST00000319190,11,NM_020458,4,MANE SELECT,TTC7A
ENST00000548278,2,NM_032848,3,MANE SELECT,RITA1
ENST00000371692,9,NM_152421,4,MANE SELECT,DIPK1B
ENST00000319863,13,NM_182612,4,MANE SELECT,GATD1
ENST00000262461,7,NM_001046,3,MANE SELECT,SLC12A2
ENST00000228644,4,NM_005593,3,MANE SELECT,MYF5
ENST00000357847,9,NM_016108,4,MANE SELECT,AIG1
ENST00000497771,6,NM_001001712,3,MANE SELECT,LCN10
ENST00000321878,10,NM_004204,5,MANE SELECT,PIGQ
ENST00000650064,2,NM_024685,4,MANE SELECT,BBS10
ENST00000304402,6,NM_005295,3,MANE SELECT,GPR22
ENST00000284601,4,NM_002711,4,MANE SELECT,PPP1R3A
ENST00000559228,6,NM_001040450,3,MANE SELECT,MINDY2
ENST00000426820,7,NM_198268,3,MANE SELECT,HIPK1
ENST00000332896,8,NM_003805,5,MANE SELECT,CRADD
ENST00000367411,7,NM_007044,4,MANE SELECT,KATNA1
ENST00000350908,9,NM_014491,4,MANE SELECT,FOXP2
ENST00000341206,9,NM_198946,3,MANE SELECT,LCN6
ENST00000316355,10,NM_004354,3,MANE SELECT,CCNG2
ENST00000327554,3,NM_178499,5,MANE SELECT,CCDC60
ENST00000316144,6,NM_203347,2,MANE SELECT,LCN15
ENST00000394166,8,NM_021005,4,MANE SELECT,NR2F2
ENST00000290079,9,NM_032928,4,MANE SELECT,TMEM141
ENST00000415493,7,NM_019094,6,MANE SELECT,NUDT4
ENST00000330106,5,NM_016564,4,MANE SELECT,CEND1
ENST00000338005,7,NM_001039374,5,MANE SELECT,CCDC183
ENST00000628067,3,NM_001191061,2,MANE SELECT,SLC25A22
ENST00000395503,9,NM_004320,6,MANE SELECT,ATP2A1
ENST00000535714,2,NM_001167902,2,MANE SELECT,PGPEP1L
ENST00000259119,9,NM_005414,5,MANE SELECT,SKIL
ENST00000327355,6,NM_207446,3,MANE SELECT,FAM174B
